Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
1970-01-01 00:00:00.000002021,Ciao Alberto,261.672,412,popular,Animation,1970
1970-01-01 00:00:00.000002021,Ciao Alberto,261.672,412,popular,Comedy,1970
1970-01-01 00:00:00.000002021,Ciao Alberto,261.672,412,popular,Family,1970
1970-01-01 00:00:00.000002021,Ciao Alberto,261.672,412,popular,Fantasy,1970
1970-01-01 00:00:00.000002021,Gone Mom: The Disappearance of Jennifer Dulos,257.852,113,popular,TV Movie,1970
1970-01-01 00:00:00.000002021,Gone Mom: The Disappearance of Jennifer Dulos,257.852,113,popular,Thriller,1970
1970-01-01 00:00:00.000002021,Gone Mom: The Disappearance of Jennifer Dulos,257.852,113,popular,Crime,1970
1970-01-01 00:00:00.000002021,Ripper Untold,257.473,75,average,Horror,1970
1970-01-01 00:00:00.000002021,Meander,256.866,218,below_avg,Horror,1970
1970-01-01 00:00:00.000002021,Meander,256.866,218,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002021,Meander,256.866,218,below_avg,Drama,1970
1970-01-01 00:00:00.000002021,Meander,256.866,218,below_avg,Thriller,1970
1970-01-01 00:00:00.000002021,Zeros and Ones,256.443,117,not_popular,Thriller,1970
1970-01-01 00:00:00.000002021,Zeros and Ones,256.443,117,not_popular,War,1970
1970-01-01 00:00:00.000002021,Snake Eyes: G.I. Joe Origins,254.31,1028,average,Action,1970
1970-01-01 00:00:00.000002021,Snake Eyes: G.I. Joe Origins,254.31,1028,average,Adventure,1970
1970-01-01 00:00:00.000002021,Survive the Game,252.22,107,not_popular,Action,1970
1970-01-01 00:00:00.000002021,Survive the Game,252.22,107,not_popular,Thriller,1970
1970-01-01 00:00:00.000002021,Survive the Game,252.22,107,not_popular,Crime,1970
1970-01-01 00:00:00.000002021,Riverdance: The Animated Adventure,250.831,28,not_popular,Animation,1970
1970-01-01 00:00:00.000002021,Riverdance: The Animated Adventure,250.831,28,not_popular,Fantasy,1970
1970-01-01 00:00:00.000002021,Riverdance: The Animated Adventure,250.831,28,not_popular,Music,1970
1970-01-01 00:00:00.000002021,Riverdance: The Animated Adventure,250.831,28,not_popular,Adventure,1970
1970-01-01 00:00:00.000002021,Riverdance: The Animated Adventure,250.831,28,not_popular,Comedy,1970
1970-01-01 00:00:00.000002021,Riverdance: The Animated Adventure,250.831,28,not_popular,Family,1970
1970-01-01 00:00:00.000002021,Apex,249.46,402,not_popular,Action,1970
1970-01-01 00:00:00.000002021,Apex,249.46,402,not_popular,Thriller,1970
1970-01-01 00:00:00.000002021,Apex,249.46,402,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002022,The Tinder Swindler,246.652,455,average,Documentary,1970
1970-01-01 00:00:00.000002022,The Tinder Swindler,246.652,455,average,Crime,1970
1970-01-01 00:00:00.000002022,Love Tactics,244.573,83,average,Romance,1970
1970-01-01 00:00:00.000002022,Love Tactics,244.573,83,average,Comedy,1970
1970-01-01 00:00:00.000002021,The Addams Family 2,244.18,785,popular,Animation,1970
1970-01-01 00:00:00.000002021,The Addams Family 2,244.18,785,popular,Adventure,1970
1970-01-01 00:00:00.000002021,The Addams Family 2,244.18,785,popular,Comedy,1970
1970-01-01 00:00:00.000002021,The Addams Family 2,244.18,785,popular,Family,1970
1970-01-01 00:00:00.000002021,Dynasty Warriors,242.342,84,below_avg,Action,1970
1970-01-01 00:00:00.000002021,Dynasty Warriors,242.342,84,below_avg,Adventure,1970
1970-01-01 00:00:00.000002021,Dynasty Warriors,242.342,84,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002021,Miraculous World: Shanghai – The Legend of Ladydragon,241.638,411,popular,Animation,1970
1970-01-01 00:00:00.000002021,Miraculous World: Shanghai – The Legend of Ladydragon,241.638,411,popular,Comedy,1970
1970-01-01 00:00:00.000002021,Miraculous World: Shanghai – The Legend of Ladydragon,241.638,411,popular,Family,1970
1970-01-01 00:00:00.000002021,Miraculous World: Shanghai – The Legend of Ladydragon,241.638,411,popular,Adventure,1970
1970-01-01 00:00:00.000002020,"Miraculous World: New York, United HeroeZ",240.048,862,popular,Animation,1970
1970-01-01 00:00:00.000002020,"Miraculous World: New York, United HeroeZ",240.048,862,popular,Family,1970
1970-01-01 00:00:00.000002020,"Miraculous World: New York, United HeroeZ",240.048,862,popular,Comedy,1970
1970-01-01 00:00:00.000002020,"Miraculous World: New York, United HeroeZ",240.048,862,popular,Adventure,1970
1970-01-01 00:00:00.000002020,"Miraculous World: New York, United HeroeZ",240.048,862,popular,TV Movie,1970
1970-01-01 00:00:00.000002022,Surviving Paradise: A Family Tale,240.002,7,average,Documentary,1970
1970-01-01 00:00:00.000002019,My Hero Academia: Heroes Rising,239.599,890,popular,Animation,1970
1970-01-01 00:00:00.000002019,My Hero Academia: Heroes Rising,239.599,890,popular,Action,1970
1970-01-01 00:00:00.000002019,My Hero Academia: Heroes Rising,239.599,890,popular,Fantasy,1970
1970-01-01 00:00:00.000002019,My Hero Academia: Heroes Rising,239.599,890,popular,Adventure,1970
1970-01-01 00:00:00.000002021,Amina,237.262,92,below_avg,War,1970
1970-01-01 00:00:00.000002021,Amina,237.262,92,below_avg,History,1970
1970-01-01 00:00:00.000002021,Amina,237.262,92,below_avg,Drama,1970
1970-01-01 00:00:00.000002021,Encounter,235.482,256,below_avg,Adventure,1970
1970-01-01 00:00:00.000002021,Encounter,235.482,256,below_avg,Drama,1970
1970-01-01 00:00:00.000002021,Son,232.494,90,below_avg,Horror,1970
1970-01-01 00:00:00.000002021,Son,232.494,90,below_avg,Thriller,1970
1970-01-01 00:00:00.000002020,Wonder Woman 1984,231.756,6599,average,Action,1970
1970-01-01 00:00:00.000002020,Wonder Woman 1984,231.756,6599,average,Adventure,1970
1970-01-01 00:00:00.000002020,Wonder Woman 1984,231.756,6599,average,Fantasy,1970
1970-01-01 00:00:00.000002014,The Amazing Spider-Man 2,231.441,10763,below_avg,Action,1970
1970-01-01 00:00:00.000002014,The Amazing Spider-Man 2,231.441,10763,below_avg,Adventure,1970
1970-01-01 00:00:00.000002014,The Amazing Spider-Man 2,231.441,10763,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002021,The Whole Truth,231.334,109,below_avg,Horror,1970
1970-01-01 00:00:00.000002022,Catwoman: Hunted,231.061,26,below_avg,Animation,1970
1970-01-01 00:00:00.000002022,Catwoman: Hunted,231.061,26,below_avg,Action,1970
1970-01-01 00:00:00.000002022,Catwoman: Hunted,231.061,26,below_avg,Crime,1970
1970-01-01 00:00:00.000002016,Hacksaw Ridge,230.758,10667,popular,Drama,1970
1970-01-01 00:00:00.000002016,Hacksaw Ridge,230.758,10667,popular,History,1970
1970-01-01 00:00:00.000002016,Hacksaw Ridge,230.758,10667,popular,War,1970
1970-01-01 00:00:00.000002021,Crazy Fist,230.547,44,popular,Action,1970
1970-01-01 00:00:00.000002001,Harry Potter and the Philosopher's Stone,230.0,22210,popular,Adventure,1970
1970-01-01 00:00:00.000002001,Harry Potter and the Philosopher's Stone,230.0,22210,popular,Fantasy,1970
1970-01-01 00:00:00.000002012,The Avengers,229.772,26490,popular,Science Fiction,1970
1970-01-01 00:00:00.000002012,The Avengers,229.772,26490,popular,Action,1970
1970-01-01 00:00:00.000002012,The Avengers,229.772,26490,popular,Adventure,1970
1970-01-01 00:00:00.000002021,Dragon Fury,229.215,34,below_avg,Horror,1970
1970-01-01 00:00:00.000002021,Dragon Fury,229.215,34,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002021,Dragon Fury,229.215,34,below_avg,Mystery,1970
1970-01-01 00:00:00.000002021,Tarumama,228.895,19,not_popular,Horror,1970
1970-01-01 00:00:00.000002021,Tarumama,228.895,19,not_popular,Drama,1970
1970-01-01 00:00:00.000002016,Doctor Strange,228.266,18471,popular,Action,1970
1970-01-01 00:00:00.000002016,Doctor Strange,228.266,18471,popular,Adventure,1970
1970-01-01 00:00:00.000002016,Doctor Strange,228.266,18471,popular,Fantasy,1970
1970-01-01 00:00:00.000002016,Doctor Strange,228.266,18471,popular,Science Fiction,1970
1970-01-01 00:00:00.000002021,Halloween Kills,227.825,1585,average,Horror,1970
1970-01-01 00:00:00.000002021,Halloween Kills,227.825,1585,average,Thriller,1970
1970-01-01 00:00:00.000002022,The Exorcism of God,226.771,7,not_popular,Horror,1970
1970-01-01 00:00:00.000002019,Spider-Man: Far From Home,224.034,12176,popular,Action,1970
1970-01-01 00:00:00.000002019,Spider-Man: Far From Home,224.034,12176,popular,Adventure,1970
1970-01-01 00:00:00.000002019,Spider-Man: Far From Home,224.034,12176,popular,Science Fiction,1970
1970-01-01 00:00:00.000002022,Harry Potter 20th Anniversary: Return to Hogwarts,222.907,1105,popular,Documentary,1970
1970-01-01 00:00:00.000002020,After We Collided,221.992,4481,popular,Romance,1970
1970-01-01 00:00:00.000002020,After We Collided,221.992,4481,popular,Drama,1970
1970-01-01 00:00:00.000002022,The Desperate Hour,221.838,21,not_popular,Thriller,1970
1970-01-01 00:00:00.000002015,Dragon Ball Z: Resurrection 'F',220.049,1361,average,Action,1970
1970-01-01 00:00:00.000002015,Dragon Ball Z: Resurrection 'F',220.049,1361,average,Animation,1970
1970-01-01 00:00:00.000002015,Dragon Ball Z: Resurrection 'F',220.049,1361,average,Science Fiction,1970
1970-01-01 00:00:00.000002021,Seal Team,220.017,126,average,Animation,1970
1970-01-01 00:00:00.000002021,Seal Team,220.017,126,average,Family,1970
1970-01-01 00:00:00.000002021,Seal Team,220.017,126,average,Comedy,1970
1970-01-01 00:00:00.000002009,Knowing,218.406,4251,below_avg,Action,1970
1970-01-01 00:00:00.000002009,Knowing,218.406,4251,below_avg,Mystery,1970
1970-01-01 00:00:00.000002009,Knowing,218.406,4251,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002009,Knowing,218.406,4251,below_avg,Thriller,1970
1970-01-01 00:00:00.000002021,Witch Hunt,217.266,145,popular,Fantasy,1970
1970-01-01 00:00:00.000002021,Witch Hunt,217.266,145,popular,Horror,1970
1970-01-01 00:00:00.000002021,Witch Hunt,217.266,145,popular,Thriller,1970
1970-01-01 00:00:00.000002021,Witch Hunt,217.266,145,popular,Drama,1970
1970-01-01 00:00:00.000002014,The Maze Runner,215.466,14398,popular,Action,1970
1970-01-01 00:00:00.000002014,The Maze Runner,215.466,14398,popular,Mystery,1970
1970-01-01 00:00:00.000002014,The Maze Runner,215.466,14398,popular,Science Fiction,1970
1970-01-01 00:00:00.000002014,The Maze Runner,215.466,14398,popular,Thriller,1970
1970-01-01 00:00:00.000002021,The Unholy,214.999,1543,average,Horror,1970
1970-01-01 00:00:00.000002019,Ashfall,212.134,357,average,Action,1970
1970-01-01 00:00:00.000002019,Ashfall,212.134,357,average,Adventure,1970
1970-01-01 00:00:00.000002019,Ashfall,212.134,357,average,Thriller,1970
1970-01-01 00:00:00.000002022,The Sky Is Everywhere,211.618,16,not_popular,Drama,1970
1970-01-01 00:00:00.000002022,The Sky Is Everywhere,211.618,16,not_popular,Romance,1970
1970-01-01 00:00:00.000002022,The Sky Is Everywhere,211.618,16,not_popular,Music,1970
1970-01-01 00:00:00.000002021,Time Is Up,211.613,250,below_avg,Romance,1970
1970-01-01 00:00:00.000002021,Time Is Up,211.613,250,below_avg,Drama,1970
1970-01-01 00:00:00.000002021,The Deep House,211.563,527,below_avg,Horror,1970
1970-01-01 00:00:00.000002015,Boruto: Naruto the Movie,211.071,996,popular,Animation,1970
1970-01-01 00:00:00.000002015,Boruto: Naruto the Movie,211.071,996,popular,Action,1970
1970-01-01 00:00:00.000002015,Boruto: Naruto the Movie,211.071,996,popular,Comedy,1970
1970-01-01 00:00:00.000002002,Harry Potter and the Chamber of Secrets,210.837,17901,popular,Adventure,1970
1970-01-01 00:00:00.000002002,Harry Potter and the Chamber of Secrets,210.837,17901,popular,Fantasy,1970
1970-01-01 00:00:00.000002020,Sonic the Hedgehog,210.751,7559,popular,Action,1970
1970-01-01 00:00:00.000002020,Sonic the Hedgehog,210.751,7559,popular,Science Fiction,1970
1970-01-01 00:00:00.000002020,Sonic the Hedgehog,210.751,7559,popular,Comedy,1970
1970-01-01 00:00:00.000002020,Sonic the Hedgehog,210.751,7559,popular,Family,1970
1970-01-01 00:00:00.000002017,Coco,210.527,15355,popular,Family,1970
1970-01-01 00:00:00.000002017,Coco,210.527,15355,popular,Animation,1970
1970-01-01 00:00:00.000002017,Coco,210.527,15355,popular,Fantasy,1970
1970-01-01 00:00:00.000002017,Coco,210.527,15355,popular,Music,1970
1970-01-01 00:00:00.000002017,Coco,210.527,15355,popular,Comedy,1970
1970-01-01 00:00:00.000002017,Coco,210.527,15355,popular,Adventure,1970
1970-01-01 00:00:00.000002017,Ava,210.438,130,below_avg,Drama,1970
1970-01-01 00:00:00.000002014,Fury,210.26,9757,popular,War,1970
1970-01-01 00:00:00.000002014,Fury,210.26,9757,popular,Drama,1970
1970-01-01 00:00:00.000002014,Fury,210.26,9757,popular,Action,1970
1970-01-01 00:00:00.000002021,Don't Breathe 2,209.059,1490,popular,Thriller,1970
1970-01-01 00:00:00.000002021,Don't Breathe 2,209.059,1490,popular,Horror,1970
1970-01-01 00:00:00.000002021,Matando Cabos 2: La Máscara del Máscara,209.018,70,popular,Action,1970
1970-01-01 00:00:00.000002021,Matando Cabos 2: La Máscara del Máscara,209.018,70,popular,Comedy,1970
1970-01-01 00:00:00.000002021,Matando Cabos 2: La Máscara del Máscara,209.018,70,popular,Adventure,1970
1970-01-01 00:00:00.000002020,Monster Hunter,208.742,2460,average,Action,1970
1970-01-01 00:00:00.000002020,Monster Hunter,208.742,2460,average,Fantasy,1970
1970-01-01 00:00:00.000002020,Monster Hunter,208.742,2460,average,Adventure,1970
1970-01-01 00:00:00.000002014,The Last: Naruto the Movie,208.37,1139,popular,Action,1970
1970-01-01 00:00:00.000002014,The Last: Naruto the Movie,208.37,1139,popular,Romance,1970
1970-01-01 00:00:00.000002014,The Last: Naruto the Movie,208.37,1139,popular,Animation,1970
1970-01-01 00:00:00.000002017,Spider-Man: Homecoming,207.817,18174,popular,Action,1970
1970-01-01 00:00:00.000002017,Spider-Man: Homecoming,207.817,18174,popular,Adventure,1970
1970-01-01 00:00:00.000002017,Spider-Man: Homecoming,207.817,18174,popular,Science Fiction,1970
1970-01-01 00:00:00.000002017,Spider-Man: Homecoming,207.817,18174,popular,Drama,1970
1970-01-01 00:00:00.000002022,Bigbug,207.027,176,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002022,Bigbug,207.027,176,not_popular,Comedy,1970
1970-01-01 00:00:00.000002002,Spider-Man,206.376,15336,popular,Fantasy,1970
1970-01-01 00:00:00.000002002,Spider-Man,206.376,15336,popular,Action,1970
1970-01-01 00:00:00.000002019,Avengers: Endgame,205.308,20521,popular,Adventure,1970
1970-01-01 00:00:00.000002019,Avengers: Endgame,205.308,20521,popular,Science Fiction,1970
1970-01-01 00:00:00.000002019,Avengers: Endgame,205.308,20521,popular,Action,1970
1970-01-01 00:00:00.000002021,Old,205.157,2288,average,Thriller,1970
1970-01-01 00:00:00.000002021,Old,205.157,2288,average,Mystery,1970
1970-01-01 00:00:00.000002021,Old,205.157,2288,average,Horror,1970
1970-01-01 00:00:00.000002011,Real Steel,203.843,6561,average,Action,1970
1970-01-01 00:00:00.000002011,Real Steel,203.843,6561,average,Science Fiction,1970
1970-01-01 00:00:00.000002011,Real Steel,203.843,6561,average,Drama,1970
1970-01-01 00:00:00.000002022,Love and Leashes,203.743,68,below_avg,Romance,1970
1970-01-01 00:00:00.000002022,Love and Leashes,203.743,68,below_avg,Comedy,1970
1970-01-01 00:00:00.000002019,After,203.008,6973,popular,Romance,1970
1970-01-01 00:00:00.000002019,After,203.008,6973,popular,Drama,1970
1970-01-01 00:00:00.000002021,The Forever Purge,202.704,1652,popular,Horror,1970
1970-01-01 00:00:00.000002021,The Forever Purge,202.704,1652,popular,Action,1970
1970-01-01 00:00:00.000002021,The Forever Purge,202.704,1652,popular,Thriller,1970
1970-01-01 00:00:00.000002022,Tall Girl 2,202.01,127,below_avg,Comedy,1970
1970-01-01 00:00:00.000002022,Tall Girl 2,202.01,127,below_avg,Drama,1970
1970-01-01 00:00:00.000002022,Tall Girl 2,202.01,127,below_avg,Romance,1970
1970-01-01 00:00:00.000002022,Dog,200.253,32,popular,Drama,1970
1970-01-01 00:00:00.000002022,Dog,200.253,32,popular,Comedy,1970
1970-01-01 00:00:00.000002007,I Am Legend,199.248,13042,popular,Drama,1970
1970-01-01 00:00:00.000002007,I Am Legend,199.248,13042,popular,Science Fiction,1970
1970-01-01 00:00:00.000002007,I Am Legend,199.248,13042,popular,Thriller,1970
1970-01-01 00:00:00.000002007,Naruto Shippuden the Movie,198.011,418,popular,Animation,1970
1970-01-01 00:00:00.000002007,Naruto Shippuden the Movie,198.011,418,popular,Action,1970
1970-01-01 00:00:00.000002007,Naruto Shippuden the Movie,198.011,418,popular,Fantasy,1970
1970-01-01 00:00:00.000002021,Tom & Jerry,197.721,1948,average,Comedy,1970
1970-01-01 00:00:00.000002021,Tom & Jerry,197.721,1948,average,Family,1970
1970-01-01 00:00:00.000002021,Tom & Jerry,197.721,1948,average,Animation,1970
1970-01-01 00:00:00.000002022,Against the Ice,195.989,117,average,Adventure,1970
1970-01-01 00:00:00.000002022,Against the Ice,195.989,117,average,History,1970
1970-01-01 00:00:00.000002022,Against the Ice,195.989,117,average,Drama,1970
1970-01-01 00:00:00.000002021,An Egg Rescue,194.622,295,popular,Animation,1970
1970-01-01 00:00:00.000002021,An Egg Rescue,194.622,295,popular,Comedy,1970
1970-01-01 00:00:00.000002005,Harry Potter and the Goblet of Fire,193.459,16947,popular,Adventure,1970
1970-01-01 00:00:00.000002005,Harry Potter and the Goblet of Fire,193.459,16947,popular,Fantasy,1970
1970-01-01 00:00:00.000002005,Harry Potter and the Goblet of Fire,193.459,16947,popular,Family,1970
1970-01-01 00:00:00.000002021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Animation,1970
1970-01-01 00:00:00.000002021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Action,1970
1970-01-01 00:00:00.000002021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Adventure,1970
1970-01-01 00:00:00.000002021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Comedy,1970
1970-01-01 00:00:00.000002021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Drama,1970
1970-01-01 00:00:00.000002021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Fantasy,1970
1970-01-01 00:00:00.000002021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Romance,1970
1970-01-01 00:00:00.000002021,Demonic,192.391,109,not_popular,Horror,1970
1970-01-01 00:00:00.000002021,Demonic,192.391,109,not_popular,Thriller,1970
1970-01-01 00:00:00.000002021,Far From the Tree,192.331,194,popular,Animation,1970
1970-01-01 00:00:00.000002021,Far From the Tree,192.331,194,popular,Family,1970
1970-01-01 00:00:00.000002020,Black Water: Abyss,191.722,312,not_popular,Horror,1970
1970-01-01 00:00:00.000002020,Black Water: Abyss,191.722,312,not_popular,Thriller,1970
